EVE,YEAR,DATE,FLIGHT,V_LENGTH,TIMELINE,BOAT_CODE,WS_CODE,BOAT_LENGTH,BOAT_DIST,BOAT_DROP,DROP_POSITION,BOAT_VIOLATE,BOAT_VIOLATE_DROP
E213,2016,27AUG27,27AUG16093302301,0922,0055,27AUG16093302301_0055_B2,27AUG16093302301_0055_S2,10.51,7.26,N/A,N/A,violate min dis,no violate drop off
E214,2016,27AUG27,27AUG16093302301,0922,0140,27AUG16093302301_0140_B1,27AUG16093302301_0140_S1,10.111,5.767,N/A,N/A,violate min dis,no violate drop off
E214,2016,27AUG27,27AUG16093302301,0922,0140,27AUG16093302301_0140_B2,27AUG16093302301_0140_S2,9.373,2.287,N/A,N/A,violate min dis,no violate drop off
E215,2016,27AUG27,27AUG16093302301,0922,0214,27AUG16093302301_0214_B1,27AUG16093302301_0214_S1,9.695,2.976,N/A,N/A,violate min dis,no violate drop off
E215,2016,27AUG27,27AUG16093302301,0922,0214,27AUG16093302301_0214_B2,27AUG16093302301_0214_S2,11.032,7.05,N/A,N/A,violate min dis,no violate drop off
E215,2016,27AUG27,27AUG16093302301,0922,0214,27AUG16093302301_0214_B3,27AUG16093302301_0214_S3,9.352,3.26,N/A,N/A,violate min dis,no violate drop off
E216,2016,27AUG27,27AUG16093302301,0922,0244,27AUG16093302301_0244_B1,27AUG16093302301_0244_S1,10.853,1.768,N/A,N/A,violate min dis,no violate drop off
E216,2016,27AUG27,27AUG16093302301,0922,0244,27AUG16093302301_0244_B2,27AUG16093302301_0244_S2,10.025,8.12,N/A,N/A,violate min dis,no violate drop off
E217,2016,27AUG27,27AUG16093302301,0922,0400,27AUG16093302301_0400_B1,27AUG16093302301_0400_S2,11.294,7.072,N/A,N/A,violate min dis,no violate drop off
E217,2016,27AUG27,27AUG16093302301,0922,0400,27AUG16093302301_0400_B2,27AUG16093302301_0400_S1,11.085,5.839,N/A,N/A,violate min dis,no violate drop off
E217,2016,27AUG27,27AUG16093302301,0922,0400,27AUG16093302301_0400_B3,27AUG16093302301_0400_S3,9.959,4.006,N/A,N/A,violate min dis,no violate drop off
E218,2016,27AUG27,27AUG16093302301,0922,0509,27AUG16093302301_0509_B1,27AUG16093302301_0509_S1,10.689,4.917,N/A,N/A,violate min dis,no violate drop off
E218,2016,27AUG27,27AUG16093302301,0922,0509,27AUG16093302301_0509_B2,27AUG16093302301_0509_S2,10.572,8.324,N/A,N/A,violate min dis,no violate drop off
E218,2016,27AUG27,27AUG16093302301,0922,0509,27AUG16093302301_0509_B3,27AUG16093302301_0509_S3,9.241,7.755,N/A,N/A,violate min dis,no violate drop off
E219,2016,27AUG27,27AUG16093302301,0922,0549,27AUG16093302301_0549_B1,27AUG16093302301_0549_S1,10.676,3.464,N/A,N/A,violate min dis,no violate drop off
E219,2016,27AUG27,27AUG16093302301,0922,0549,27AUG16093302301_0549_B2,27AUG16093302301_0549_S2,10.322,2.725,N/A,N/A,violate min dis,no violate drop off
E219,2016,27AUG27,27AUG16093302301,0922,0549,27AUG16093302301_0549_B3,27AUG16093302301_0549_S3,10.488,2.392,N/A,N/A,violate min dis,no violate drop off
E220,2016,27AUG27,27AUG16093302301,0922,0656,27AUG16093302301_0656_B1,27AUG16093302301_0656_S1,9.316,8.045,N/A,N/A,violate min dis,no violate drop off
E220,2016,27AUG27,27AUG16093302301,0922,0656,27AUG16093302301_0656_B2,27AUG16093302301_0656_S2,11.223,2.36,N/A,N/A,violate min dis,no violate drop off
E220,2016,27AUG27,27AUG16093302301,0922,0656,27AUG16093302301_0656_B3,27AUG16093302301_0656_S3,10.004,7.432,N/A,N/A,violate min dis,no violate drop off
E221,2016,27AUG27,27AUG16093302301,0922,0743,27AUG16093302301_0743_B1,27AUG16093302301_0743_S2,9.755,8.819,N/A,N/A,violate min dis,no violate drop off
E221,2016,27AUG27,27AUG16093302301,0922,0743,27AUG16093302301_0743_B2,27AUG16093302301_0743_S3,9.504,6.86,N/A,N/A,violate min dis,no violate drop off
E222,2016,27AUG27,27AUG16093302301,0922,0854,27AUG16093302301_0854_B2,27AUG16093302301_0854_S13,9.076,6.665,N/A,N/A,violate min dis,no violate drop off
E222,2016,27AUG27,27AUG16093302301,0922,0854,27AUG16093302301_0854_B3,27AUG16093302301_0854_S14,11.034,8.975,N/A,N/A,violate min dis,no violate drop off
E222,2016,27AUG27,27AUG16093302301,0922,0854,27AUG16093302301_0854_B4,27AUG16093302301_0854_S15,10.791,5.933,N/A,N/A,violate min dis,no violate drop off
E223,2016,27AUG27,27AUG16093302302,0608,0107,27AUG16093302302_0107_B1,27AUG16093302302_0107_S1,11.003,8.112,N/A,N/A,violate min dis,no violate drop off
E224,2016,27AUG27,27AUG16093302302,0608,0138,27AUG16093302302_0138_B1,27AUG16093302302_0138_S1,10.782,6.772,N/A,N/A,violate min dis,no violate drop off
E225,2016,27AUG27,27AUG16093302302,0608,0229,27AUG16093302302_0229_B1,27AUG16093302302_0229_S2,10.939,5.574,N/A,N/A,violate min dis,no violate drop off
E225,2016,27AUG27,27AUG16093302302,0608,0229,27AUG16093302302_0229_B2,27AUG16093302302_0229_S3,11.212,2.972,N/A,N/A,violate min dis,no violate drop off
E225,2016,27AUG27,27AUG16093302302,0608,0229,27AUG16093302302_0229_B3,27AUG16093302302_0229_S4,10.364,6.352,N/A,N/A,violate min dis,no violate drop off
E225,2016,27AUG27,27AUG16093302302,0608,0229,27AUG16093302302_0229_B4,27AUG16093302302_0229_S5,9.244,3.488,N/A,N/A,violate min dis,no violate drop off
E226,2016,27AUG27,27AUG16100602401,0921,0126,27AUG16100602401_0126_B1,27AUG16100602401_0126_S2,10.993,7.321,N/A,N/A,violate min dis,no violate drop off
E227,2016,27AUG27,27AUG16100602401,0921,0154,27AUG16100602401_0154_B1,27AUG16100602401_0154_S1,9.958,4.231,N/A,N/A,violate min dis,no violate drop off
E229,2016,27AUG27,27AUG16100602401,0921,0512,27AUG16100602401_0512_B1,27AUG16100602401_0512_S1,9.653,5.105,N/A,N/A,violate min dis,no violate drop off
E229,2016,27AUG27,27AUG16100602401,0921,0512,27AUG16100602401_0512_B2,27AUG16100602401_0512_S2,10.437,8.072,N/A,N/A,violate min dis,no violate drop off
E230,2016,27AUG27,27AUG16100602401,0921,0621,27AUG16100602401_0621_B1,27AUG16100602401_0621_S1,10.327,7.496,N/A,N/A,violate min dis,no violate drop off
E230,2016,27AUG27,27AUG16100602401,0921,0621,27AUG16100602401_0621_B2,27AUG16100602401_0621_S2,11.212,2.456,N/A,N/A,violate min dis,no violate drop off
E231,2016,27AUG27,27AUG16100602401,0921,0816,27AUG16100602401_0816_B1,27AUG16100602401_0816_S1,10.292,4.808,N/A,N/A,violate min dis,no violate drop off
E231,2016,27AUG27,27AUG16100602401,0921,0816,27AUG16100602401_0816_B2,27AUG16100602401_0816_S2,11.174,7.153,N/A,N/A,violate min dis,no violate drop off
E231,2016,27AUG27,27AUG16100602401,0921,0816,27AUG16100602401_0816_B3,27AUG16100602401_0816_S3,11.04,1.764,N/A,N/A,violate min dis,no violate drop off
E231,2016,27AUG27,27AUG16100602401,0921,0816,27AUG16100602401_0816_B4,27AUG16100602401_0816_S4,9.187,5.163,N/A,N/A,violate min dis,no violate drop off
E232,2016,27AUG27,27AUG16100602401,0921,0859,27AUG16100602401_0859_B1,27AUG16100602401_0816_S2,9.3,1.918,N/A,N/A,violate min dis,no violate drop off
E232,2016,27AUG27,27AUG16100602401,0921,0859,27AUG16100602401_0859_B2,27AUG16100602401_0816_S3,10.961,7.576,N/A,N/A,violate min dis,no violate drop off
E233,2016,27AUG27,27AUG16100602402,0600,0121,27AUG16100602402_0121_B1,27AUG16100602402_0121_S1,10.064,6.622,N/A,N/A,violate min dis,no violate drop off
E234,2016,27AUG27,27AUG16100602402,0600,0239,27AUG16100602402_0239_B1,27AUG16100602402_0239_S1,10.717,5.504,N/A,N/A,violate min dis,no violate drop off
E234,2016,27AUG27,27AUG16100602402,0600,0239,27AUG16100602402_0239_B2,27AUG16100602402_0239_S2,9.752,5.161,N/A,N/A,violate min dis,no violate drop off
E234,2016,27AUG27,27AUG16100602402,0600,0239,27AUG16100602402_0239_B3,27AUG16100602402_0239_S3,10.964,2.082,N/A,N/A,violate min dis,no violate drop off
E235,2016,27AUG27,27AUG16104902501,0920,0123,27AUG16104902501_0123_B1,27AUG16104902501_0123_S4,10.801,4.704,N/A,N/A,violate min dis,no violate drop off
E235,2016,27AUG27,27AUG16104902501,0920,0123,27AUG16104902501_0123_B2,27AUG16104902501_0123_S5,9.787,5.423,N/A,N/A,violate min dis,no violate drop off
E235,2016,27AUG27,27AUG16104902501,0920,0123,27AUG16104902501_0123_B3,27AUG16104902501_0123_S6,10.062,2.096,N/A,N/A,violate min dis,no violate drop off
E236,2016,27AUG27,27AUG16104902501,0920,0154,27AUG16104902501_0154_B2,27AUG16104902501_0154_S1,9.579,7.401,N/A,N/A,violate min dis,no violate drop off
E236,2016,27AUG27,27AUG16104902501,0920,0154,27AUG16104902501_0154_B3,27AUG16104902501_0154_S2,10.046,2.21,N/A,N/A,violate min dis,no violate drop off
E236,2016,27AUG27,27AUG16104902501,0920,0154,27AUG16104902501_0154_B4,27AUG16104902501_0154_S3,9.843,6.889,N/A,N/A,violate min dis,no violate drop off
E237,2016,27AUG27,27AUG16104902501,0920,0301,27AUG16104902501_0301_B1,27AUG16104902501_0301_S4,9.604,2.341,N/A,N/A,violate min dis,no violate drop off
E237,2016,27AUG27,27AUG16104902501,0920,0301,27AUG16104902501_0301_B2,27AUG16104902501_0301_S5,10.749,5.655,N/A,N/A,violate min dis,no violate drop off
E237,2016,27AUG27,27AUG16104902501,0920,0301,27AUG16104902501_0301_B3,27AUG16104902501_0301_S6,11.199,7.699,N/A,N/A,violate min dis,no violate drop off
E238,2016,27AUG27,27AUG16104902501,0920,0514,27AUG16104902501_0514_B1,27AUG16104902501_0514_S1,10.768,6.959,N/A,N/A,violate min dis,no violate drop off
E238,2016,27AUG27,27AUG16104902501,0920,0514,27AUG16104902501_0514_B2,27AUG16104902501_0514_S2,10.705,1.737,N/A,N/A,violate min dis,no violate drop off
E238,2016,27AUG27,27AUG16104902501,0920,0514,27AUG16104902501_0514_B3,27AUG16104902501_0514_S3,9.69,3.303,N/A,N/A,violate min dis,no violate drop off
E239,2016,27AUG27,27AUG16104902501,0920,0618,27AUG16104902501_0618_B1,27AUG16104902501_0618_S6,11.102,6.683,N/A,N/A,violate min dis,no violate drop off
E239,2016,27AUG27,27AUG16104902501,0920,0618,27AUG16104902501_0618_B2,27AUG16104902501_0618_S7,10.275,3.744,N/A,N/A,violate min dis,no violate drop off
E239,2016,27AUG27,27AUG16104902501,0920,0618,27AUG16104902501_0618_B3,27AUG16104902501_0618_S8,10.179,2.066,N/A,N/A,violate min dis,no violate drop off
E240,2016,27AUG27,27AUG16104902501,0920,0705,27AUG16104902501_0705_B1,27AUG16104902501_0705_S5,10.863,7.795,N/A,N/A,violate min dis,no violate drop off
E240,2016,27AUG27,27AUG16104902501,0920,0705,27AUG16104902501_0705_B2,27AUG16104902501_0705_S6,11.062,5.45,N/A,N/A,violate min dis,no violate drop off
E240,2016,27AUG27,27AUG16104902501,0920,0705,27AUG16104902501_0705_B3,27AUG16104902501_0705_S7,11.281,7.717,N/A,N/A,violate min dis,no violate drop off
E240,2016,27AUG27,27AUG16104902501,0920,0705,27AUG16104902501_0705_B4,27AUG16104902501_0705_S8,10.49,7.746,N/A,N/A,violate min dis,no violate drop off
E241,2016,27AUG27,27AUG16104902501,0920,0831,27AUG16104902501_0831_B1,27AUG16104902501_0831_S1,10.699,7.457,N/A,N/A,violate min dis,no violate drop off
E241,2016,27AUG27,27AUG16104902501,0920,0831,27AUG16104902501_0831_B2,27AUG16104902501_0831_S2,9.879,6.545,N/A,N/A,violate min dis,no violate drop off
E241,2016,27AUG27,27AUG16104902501,0920,0831,27AUG16104902501_0831_B3,27AUG16104902501_0831_S3,10.885,5.818,N/A,N/A,violate min dis,no violate drop off
E242,2016,27AUG27,27AUG16104902502,0608,0009,27AUG16104902502_0009_B1,27AUG16104902502_0009_S5,10.641,4.93,N/A,N/A,violate min dis,no violate drop off
E242,2016,27AUG27,27AUG16104902502,0608,0009,27AUG16104902502_0009_B2,27AUG16104902502_0009_S6,9.912,2.171,N/A,N/A,violate min dis,no violate drop off
E243,2016,27AUG27,27AUG16104902502,0608,0231,27AUG16104902502_0231_B1,27AUG16104902502_0231_S1,10.82,3.077,N/A,N/A,violate min dis,no violate drop off
E244,2016,27AUG27,27AUG16104902502,0608,0436,27AUG16104902502_0436_B1,27AUG16104902502_0436_S1,9.739,2.183,N/A,N/A,violate min dis,no violate drop off
E245,2016,27AUG27,27AUG16112502601,0922,0059,27AUG16112502601_0059_B1,27AUG16112502601_0059_S1,10.171,4.448,N/A,N/A,violate min dis,no violate drop off
E245,2016,27AUG27,27AUG16112502601,0922,0059,27AUG16112502601_0059_B2,27AUG16112502601_0059_S2,9.884,3.598,N/A,N/A,violate min dis,no violate drop off
E245,2016,27AUG27,27AUG16112502601,0922,0059,27AUG16112502601_0059_B3,27AUG16112502601_0059_S3,9.896,1.87,N/A,N/A,violate min dis,no violate drop off
E246,2016,27AUG27,27AUG16112502601,0922,0203,27AUG16112502601_0203_B1,27AUG16112502601_0203_S1,9.13,2.215,N/A,N/A,violate min dis,no violate drop off
E246,2016,27AUG27,27AUG16112502601,0922,0203,27AUG16112502601_0203_B2,27AUG16112502601_0203_S2,11.036,6.372,N/A,N/A,violate min dis,no violate drop off
E246,2016,27AUG27,27AUG16112502601,0922,0203,27AUG16112502601_0203_B3,27AUG16112502601_0203_S3,9.625,5.122,N/A,N/A,violate min dis,no violate drop off
E246,2016,27AUG27,27AUG16112502601,0922,0203,27AUG16112502601_0203_B4,27AUG16112502601_0203_S4,9.754,5.095,N/A,N/A,violate min dis,no violate drop off
E247,2016,27AUG27,27AUG16112502601,0922,0242,27AUG16112502601_0242_B1,27AUG16112502601_0242_S1,9.473,3.085,N/A,N/A,violate min dis,no violate drop off
E247,2016,27AUG27,27AUG16112502601,0922,0242,27AUG16112502601_0242_B2,27AUG16112502601_0242_S2,10.695,4.054,N/A,N/A,violate min dis,no violate drop off
E247,2016,27AUG27,27AUG16112502601,0922,0242,27AUG16112502601_0242_B3,27AUG16112502601_0242_S3,10.084,4.769,N/A,N/A,violate min dis,no violate drop off
E248,2016,27AUG27,27AUG16112502601,0922,0331,27AUG16112502601_0331_B1,27AUG16112502601_0331_S1,11.143,6.849,N/A,N/A,violate min dis,no violate drop off
E248,2016,27AUG27,27AUG16112502601,0922,0331,27AUG16112502601_0331_B2,27AUG16112502601_0331_S2,9.688,6.473,N/A,N/A,violate min dis,no violate drop off
E248,2016,27AUG27,27AUG16112502601,0922,0331,27AUG16112502601_0331_B3,27AUG16112502601_0331_S3,10.631,7.537,N/A,N/A,violate min dis,no violate drop off
E248,2016,27AUG27,27AUG16112502601,0922,0331,27AUG16112502601_0331_B4,27AUG16112502601_0331_S4,9.99,6.897,N/A,N/A,violate min dis,no violate drop off
E249,2016,27AUG27,27AUG16112502601,0922,0357,27AUG16112502601_0357_B1,27AUG16112502601_0357_S1,11.079,6.214,N/A,N/A,violate min dis,no violate drop off
E249,2016,27AUG27,27AUG16112502601,0922,0357,27AUG16112502601_0357_B2,27AUG16112502601_0357_S2,9.95,5.654,N/A,N/A,violate min dis,no violate drop off
E250,2016,27AUG27,27AUG16112502601,0922,0545,27AUG16112502601_0545_B1,27AUG16112502601_0545_S1,10.223,6.89,N/A,N/A,violate min dis,no violate drop off
E250,2016,27AUG27,27AUG16112502601,0922,0545,27AUG16112502601_0545_B2,27AUG16112502601_0545_S2,10.635,7.54,N/A,N/A,violate min dis,no violate drop off
E250,2016,27AUG27,27AUG16112502601,0922,0545,27AUG16112502601_0545_B3,27AUG16112502601_0545_S3,10.493,4.43,N/A,N/A,violate min dis,no violate drop off
E251,2016,27AUG27,27AUG16112502601,0922,0630,27AUG16112502601_0630_B1,27AUG16112502601_0630_S1,10.423,8.784,N/A,N/A,violate min dis,no violate drop off
E251,2016,27AUG27,27AUG16112502601,0922,0630,27AUG16112502601_0630_B2,27AUG16112502601_0630_S2,9.121,2.734,N/A,N/A,violate min dis,no violate drop off
E251,2016,27AUG27,27AUG16112502601,0922,0630,27AUG16112502601_0630_B3,27AUG16112502601_0630_S3,9.408,7.309,N/A,N/A,violate min dis,no violate drop off
E252,2016,27AUG27,27AUG16112502601,0922,0712,27AUG16112502601_0712_B1,27AUG16112502601_0712_S1,8.991,0,N/A,N/A,violate min dis,no violate drop off
E253,2016,27AUG27,27AUG16112502601,0922,0822,27AUG16112502601_0822_B1,27AUG16112502601_0822_S1,10.136,6.751,N/A,N/A,violate min dis,no violate drop off
E253,2016,27AUG27,27AUG16112502601,0922,0822,27AUG16112502601_0822_B2,27AUG16112502601_0822_S2,11.133,7.991,N/A,N/A,violate min dis,no violate drop off
E253,2016,27AUG27,27AUG16112502601,0922,0822,27AUG16112502601_0822_B3,27AUG16112502601_0822_S3,10.53,4.877,N/A,N/A,violate min dis,no violate drop off
E254,2016,27AUG27,27AUG16112502602,0515,0211,27AUG16112502602_0211_B01,27AUG16112502602_0211_S01,8.356,0.672,N/A,N/A,violate min dis,no violate drop off
E259,2016,27AUG27,27AUG16114902702,0555,0052,27AUG16114902702_0052_B01,27AUG16114902702_0052_S01,9.282,7.228,N/A,N/A,violate min dis,no violate drop off
E264,2016,28AUG27,28AUG16075203003,0921,0438,28AUG16075203003_0438_B01,28AUG16075203003_0438_S01,8.917,3.407,N/A,N/A,violate min dis,no violate drop off
E265,2016,28AUG27,28AUG16075203003,0921,0548,28AUG16075203003_0548_B01,28AUG16075203003_0548_S01,9.589,7.128,N/A,N/A,violate min dis,no violate drop off
E267,2016,28AUG27,28AUG16075203003,0921,0750,28AUG16075203003_0750_B01,28AUG16075203003_0750_S03,10.321,7.968,N/A,N/A,violate min dis,no violate drop off
E272,2016,28AUG27,28AUG16083203101,0921,0413,28AUG16083203101_0413_B01,28AUG16083203101_0413_S01,10.098,0.472,N/A,N/A,violate min dis,no violate drop off
E272,2016,28AUG27,28AUG16083203101,0921,0413,28AUG16083203101_0413_B01,28AUG16083203101_0413_S02,10.098,5.453,N/A,N/A,violate min dis,no violate drop off
E273,2016,28AUG27,28AUG16083203101,0921,0531,28AUG16083203101_0531_B02,28AUG16083203101_0531_S03,9.054,8.514,N/A,N/A,violate min dis,no violate drop off
E275,2016,28AUG27,28AUG16083203101,0921,0644,28AUG16083203101_0644_B01,28AUG16083203101_0644_S02,10.491,9.326,N/A,N/A,violate min dis,no violate drop off
E275,2016,28AUG27,28AUG16083203101,0921,0644,28AUG16083203101_0644_B02,28AUG16083203101_0644_S03,8.73,6.317,N/A,N/A,violate min dis,no violate drop off
E278,2016,28AUG27,28AUG16083203102,0639,0349,28AUG16083203102_0349_B02,28AUG16083203102_0349_S01,8.798,8.686,N/A,N/A,violate min dis,no violate drop off
E280,2016,28AUG27,28AUG16093003201,0920,0356,28AUG16093003201_0356_B01,28AUG16093003201_0356_S01,9.74,7.909,N/A,N/A,violate min dis,no violate drop off
E283,2016,28AUG27,28AUG16093003201,0920,0850,28AUG16093003201_0850_B02,28AUG16093003201_0850_S02,10.558,8.21,N/A,N/A,violate min dis,no violate drop off
E283,2016,28AUG27,28AUG16093003201,0920,0850,28AUG16093003201_0850_B03,28AUG16093003201_0850_S02,9.31,8.551,N/A,N/A,violate min dis,no violate drop off
E284,2016,28AUG27,28AUG16093003202,0526,0053,28AUG16093003202_0053_B01,28AUG16093003202_0053_S01,10.558,8.164,N/A,N/A,violate min dis,no violate drop off
E286,2016,28AUG27,28AUG16102303301,0900,0102,28AUG16102303301_0102_B05,28AUG16102303301_0102_S02,10.336,8.709,N/A,N/A,violate min dis,no violate drop off
E286,2016,28AUG27,28AUG16102303301,0900,0102,28AUG16102303301_0102_B01,28AUG16102303301_0102_S01,9.269,5.366,N/A,N/A,violate min dis,no violate drop off
E288,2016,28AUG27,28AUG16102303301,0900,0228,28AUG16102303301_0228_B01,28AUG16102303301_0228_S01,9.736,4.329,N/A,N/A,violate min dis,no violate drop off
E289,2016,28AUG27,28AUG16102303301,0900,0341,28AUG16102303301_0341_B01,28AUG16102303301_0341_S02,9.477,4.415,N/A,N/A,violate min dis,no violate drop off
E292,2016,28AUG27,28AUG16102303304,0713,0324,28AUG16102303304_0324_B02,28AUG16102303304_0324_S03,11.409,8.226,N/A,N/A,violate min dis,no violate drop off
E293,2016,28AUG27,28AUG16102303304,0713,0410,28AUG16102303304_0410_B01,28AUG16102303304_0410_S01,9.82,7.989,N/A,N/A,violate min dis,no violate drop off
E293,2016,28AUG27,28AUG16102303304,0713,0410,28AUG16102303304_0410_B02,28AUG16102303304_0410_S03,10.631,7.824,N/A,N/A,violate min dis,no violate drop off
E296,2016,28AUG27,28AUG16110103401,0921,0607,28AUG16110103401_0607_B01,28AUG16110103401_0607_S02,9.755,2.66,N/A,N/A,violate min dis,no violate drop off
E298,2016,28AUG27,28AUG16110103402,0646,0128,28AUG16110103402_0128_B02,28AUG16110103402_0128_S02,9.613,6.801,6.801,head,violate min dis,violate drop off
E301,2016,28AUG27,28AUG16115603503,0920,0004,28AUG16115603503_0004_B01,28AUG16115603503_0004_S01,7.81,6.789,N/A,N/A,violate min dis,no violate drop off
