EVE,DATE,FLIGHT,FLIGHT_C,V_LENGTH,TIMELINE,SWIM_CODE,WS_CODE,G_NO_SWIM,H_OR_T,SWIM_DIST,NO_TOUCHING,SWIM_VIOLATION
22_E229,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,322,15AUG22_F05_P3_0322_G02,15AUG22_F05_P3_0322_S01,3,tail,0,0,violate
22_E230,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,416,15AUG22_F05_P3_0416_G01,15AUG22_F05_P3_0416_S01,3,tail,0,0,violate
22_E230,15-Aug-22,15AUG22_F05,15AUG22_F05_P3,451,416,15AUG22_F05_P3_0416_G02,15AUG22_F05_P3_0416_S01,3,tail,0,0,violate
22_E231,15-Aug-22,15AUG22_F05,15AUG22_F05_P4,28,15,15AUG22_F05_P4_0015_G01,15AUG22_F05_P4_0015_S01,3,head,0,0,violate
22_E232,15-Aug-22,15AUG22_F06,15AUG22_F06_P1,451,31,15AUG22_F06_P1_0031_G01,15AUG22_F06_P1_0031_S01,3,tail,0,0,violate
22_E232,15-Aug-22,15AUG22_F06,15AUG22_F06_P1,451,31,15AUG22_F06_P1_0031_G02,15AUG22_F06_P1_0031_S01,3,tail,0,0,violate
22_E233,15-Aug-22,15AUG22_F06,15AUG22_F06_P1,451,205,15AUG22_F06_P1_0205_G01,15AUG22_F06_P1_0205_S01,3,head,0,0,violate
22_E233,15-Aug-22,15AUG22_F06,15AUG22_F06_P1,451,205,15AUG22_F06_P1_0205_G02,15AUG22_F06_P1_0205_S01,3,tail,0,0,violate
22_E233,15-Aug-22,15AUG22_F06,15AUG22_F06_P1,451,205,15AUG22_F06_P1_0205_G03,15AUG22_F06_P1_0205_S01,3,tail,0,0,violate
22_E233,15-Aug-22,15AUG22_F06,15AUG22_F06_P1,451,205,15AUG22_F06_P1_0205_G04,15AUG22_F06_P1_0205_S02,2,tail,0,0,violate
22_E234,15-Aug-22,15AUG22_F06,15AUG22_F06_P1,451,340,15AUG22_F06_P1_0340_G01,15AUG22_F06_P1_0340_S01,3,head,0,0,violate
22_E234,15-Aug-22,15AUG22_F06,15AUG22_F06_P1,451,340,15AUG22_F06_P1_0340_G02,15AUG22_F06_P1_0340_S01,3,tail,0,0,violate
22_E235,15-Aug-22,15AUG22_F06,15AUG22_F06_P2,451,357,15AUG22_F06_P2_0357_G01,15AUG22_F06_P2_0357_S01,3,head,0,0,violate
22_E236,15-Aug-22,15AUG22_F06,15AUG22_F06_P2,451,421,15AUG22_F06_P2_0421_G01,15AUG22_F06_P2_0421_S01,3,head,0,0,violate
22_E236,15-Aug-22,15AUG22_F06,15AUG22_F06_P2,451,421,15AUG22_F06_P2_0421_G02,15AUG22_F06_P2_0421_S01,3,tail,0,0,violate
22_E237,15-Aug-22,15AUG22_F06,15AUG22_F06_P2,451,434,15AUG22_F06_P2_0434_G01,15AUG22_F06_P2_0434_S01,3,tail,0,0,violate
22_E237,15-Aug-22,15AUG22_F06,15AUG22_F06_P2,451,434,15AUG22_F06_P2_0434_G02,15AUG22_F06_P2_0434_S01,3,head,0,0,violate
22_E238,15-Aug-22,15AUG22_F06,15AUG22_F06_P3,451,41,15AUG22_F06_P3_0041_G01,15AUG22_F06_P3_0041_S01,3,tail,0,0,violate
22_E238,15-Aug-22,15AUG22_F06,15AUG22_F06_P3,451,41,15AUG22_F06_P3_0041_G02,15AUG22_F06_P3_0041_S01,3,tail,0,0,violate
22_E239,15-Aug-22,15AUG22_F06,15AUG22_F06_P3,451,136,15AUG22_F06_P3_0136_G01,15AUG22_F06_P3_0136_S01,3,head,0,0,violate
22_E239,15-Aug-22,15AUG22_F06,15AUG22_F06_P3,451,136,15AUG22_F06_P3_0136_G02,15AUG22_F06_P3_0136_S01,3,tail,0,0,violate
22_E240,15-Aug-22,15AUG22_F06,15AUG22_F06_P3,451,247,15AUG22_F06_P3_0247_G01,15AUG22_F06_P3_0247_S01,3,head,0,0,violate
22_E240,15-Aug-22,15AUG22_F06,15AUG22_F06_P3,451,247,15AUG22_F06_P3_0247_G02,15AUG22_F06_P3_0247_S01,3,head,0,0,violate
22_E240,15-Aug-22,15AUG22_F06,15AUG22_F06_P3,451,247,15AUG22_F06_P3_0247_G03,15AUG22_F06_P3_0247_S01,3,tail,0,0,violate
22_E241,15-Aug-22,15AUG22_F06,15AUG22_F06_P3,451,352,15AUG22_F06_P3_0352_G01,15AUG22_F06_P3_0352_S01,3,head,0,0,violate
22_E241,15-Aug-22,15AUG22_F06,15AUG22_F06_P3,451,352,15AUG22_F06_P3_0352_G02,15AUG22_F06_P3_0352_S01,3,tail,0,0,violate
22_E241,15-Aug-22,15AUG22_F06,15AUG22_F06_P3,451,352,15AUG22_F06_P3_0352_G03,15AUG22_F06_P3_0352_S01,3,tail,0,0,violate
22_E242,15-Aug-22,15AUG22_F06,15AUG22_F06_P3,451,449,15AUG22_F06_P3_0449_G01,15AUG22_F06_P3_0449_S01,3,tail,0,0,violate
22_E242,15-Aug-22,15AUG22_F06,15AUG22_F06_P3,451,449,15AUG22_F06_P3_0449_G02,15AUG22_F06_P3_0449_S01,3,tail,0,0,violate
22_E242,15-Aug-22,15AUG22_F06,15AUG22_F06_P3,451,449,15AUG22_F06_P3_0449_G04,15AUG22_F06_P3_0449_S02,3,head,0,0,violate
22_E243,15-Aug-22,15AUG22_F07,15AUG22_F07_P3,451,14,15AUG22_F07_P3_0014_G01,15AUG22_F07_P3_0014_S01,3,head,0,0,violate
22_E243,15-Aug-22,15AUG22_F07,15AUG22_F07_P3,451,14,15AUG22_F07_P3_0014_G02,15AUG22_F07_P3_0014_S02,3,head,0,0,violate
22_E243,15-Aug-22,15AUG22_F07,15AUG22_F07_P3,451,14,15AUG22_F07_P3_0014_G03,15AUG22_F07_P3_0014_S02,3,tail,0,0,violate
22_E244,15-Aug-22,15AUG22_F07,15AUG22_F07_P3,451,201,15AUG22_F07_P3_0201_G01,15AUG22_F07_P3_0201_S01,3,head,0,0,violate
22_E244,15-Aug-22,15AUG22_F07,15AUG22_F07_P3,451,201,15AUG22_F07_P3_0201_G02,15AUG22_F07_P3_0201_S01,3,head,0,0,violate
22_E245,15-Aug-22,15AUG22_F07,15AUG22_F07_P3,451,251,15AUG22_F07_P3_0251_G01,15AUG22_F07_P3_0251_S01,3,head,0,0,violate
22_E246,15-Aug-22,15AUG22_F07,15AUG22_F07_P3,451,425,15AUG22_F07_P3_0425_G01,15AUG22_F07_P3_0425_S01,3,head,0,0,violate
22_E246,15-Aug-22,15AUG22_F07,15AUG22_F07_P3,451,425,15AUG22_F07_P3_0425_G02,15AUG22_F07_P3_0425_S02,3,tail,0,0,violate
22_E247,15-Aug-22,15AUG22_F07,15AUG22_F07_P4,29,8,15AUG22_F07_P4_0008_G01,15AUG22_F07_P4_0008_S01,3,tail,0,0,violate
22_E247,15-Aug-22,15AUG22_F07,15AUG22_F07_P4,29,8,15AUG22_F07_P4_0008_G02,15AUG22_F07_P4_0008_S02,3,head,0,0,violate
22_E247,15-Aug-22,15AUG22_F07,15AUG22_F07_P4,29,8,15AUG22_F07_P4_0008_G03,15AUG22_F07_P4_0008_S04,3,tail,0,0,violate
22_E247,15-Aug-22,15AUG22_F07,15AUG22_F07_P4,29,8,15AUG22_F07_P4_0008_G04,15AUG22_F07_P4_0008_S04,3,head,0,0,violate
22_E248,15-Aug-22,15AUG22_F08,15AUG22_F08_P4,28,10,15AUG22_F08_P4_0010_G01,15AUG22_F08_P4_0010_S01,3,head,0,0,violate
22_E248,15-Aug-22,15AUG22_F08,15AUG22_F08_P4,28,10,15AUG22_F08_P4_0010_G02,15AUG22_F08_P4_0010_S03,3,tail,0,0,violate
22_E249,15-Aug-22,15AUG22_F09,15AUG22_F09_P1,451,157,15AUG22_F09_P1_0157_G01,15AUG22_F09_P1_0157_S02,3,tail,0,0,violate
22_E249,15-Aug-22,15AUG22_F09,15AUG22_F09_P1,451,157,15AUG22_F09_P1_0157_G02,15AUG22_F09_P1_0157_S03,3,tail,0,0,violate
22_E251,15-Aug-22,15AUG22_F09,15AUG22_F09_P2,451,432,15AUG22_F09_P2_0432_G01,15AUG22_F09_P2_0432_S01,3,tail,0,0,violate
22_E251,15-Aug-22,15AUG22_F09,15AUG22_F09_P2,451,432,15AUG22_F09_P2_0432_G02,15AUG22_F09_P2_0432_S02,3,head,0,0,violate
22_E251,15-Aug-22,15AUG22_F09,15AUG22_F09_P2,451,42,15AUG22_F09_P2_0042_G01,15AUG22_F09_P2_0042_S01,3,tail,0,0,violate
22_E251,15-Aug-22,15AUG22_F09,15AUG22_F09_P2,451,42,15AUG22_F09_P2_0042_G02,15AUG22_F09_P2_0042_S02,3,tail,0,0,violate
22_E252,15-Aug-22,15AUG22_F09,15AUG22_F09_P2,451,419,15AUG22_F09_P2_0419_G01,15AUG22_F09_P2_0419_S01,1,tail,0,0,violate
22_E253,15-Aug-22,15AUG22_F09,15AUG22_F09_P3,451,227,15AUG22_F09_P3_0227_G01,15AUG22_F09_P3_0227_S01,2,tail,0,0,violate
22_E254,15-Aug-22,15AUG22_F09,15AUG22_F09_P4,451,13,15AUG22_F09_P4_0013_G01,15AUG22_F09_P4_0013_S01,2,head,0,0,violate
22_E255,16-Aug-22,16AUG22_F01,16AUG22_F01_P1,451,30,16AUG22_F01_P1_0030_G01,16AUG22_F01_P1_0030_S01,3,head,0,0,violate
22_E255,16-Aug-22,16AUG22_F01,16AUG22_F01_P1,451,30,16AUG22_F01_P1_0030_G02,16AUG22_F01_P1_0030_S01,3,tail,0,0,violate
22_E256,16-Aug-22,16AUG22_F01,16AUG22_F01_P1,451,56,16AUG22_F01_P1_0056_G01,16AUG22_F01_P1_0056_S01,3,tail,0,0,violate
22_E256,16-Aug-22,16AUG22_F01,16AUG22_F01_P1,451,56,16AUG22_F01_P1_0056_G02,16AUG22_F01_P1_0056_S02,3,head,0,0,violate
22_E257,16-Aug-22,16AUG22_F01,16AUG22_F01_P1,451,221,16AUG22_F01_P1_0221_G01,16AUG22_F01_P1_0221_S01,3,head,0,0,violate
22_E257,16-Aug-22,16AUG22_F01,16AUG22_F01_P1,451,221,16AUG22_F01_P1_0221_G02,16AUG22_F01_P1_0221_S01,3,tail,0,0,violate
22_E257,16-Aug-22,16AUG22_F01,16AUG22_F01_P1,451,221,16AUG22_F01_P1_0221_G03,16AUG22_F01_P1_0221_S02,3,head,0,0,violate
22_E257,16-Aug-22,16AUG22_F01,16AUG22_F01_P1,451,221,16AUG22_F01_P1_0221_G04,16AUG22_F01_P1_0221_S03,3,tail,0,0,violate
22_E257,16-Aug-22,16AUG22_F01,16AUG22_F01_P1,451,221,16AUG22_F01_P1_0221_G05,16AUG22_F01_P1_0221_S03,3,head,0,0,violate
22_E258,16-Aug-22,16AUG22_F01,16AUG22_F01_P1,451,444,16AUG22_F01_P1_0444_G01,16AUG22_F01_P1_0444_S01,2,head,0,0,violate
22_E259,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,116,16AUG22_F01_P2_0116_G01,16AUG22_F01_P2_0116_S01,2,head,0,0,violate
22_E259,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,116,16AUG22_F01_P2_0116_G01,16AUG22_F01_P2_0116_S02,2,head,0,0,violate
22_E259,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,116,16AUG22_F01_P2_0116_G02,16AUG22_F01_P2_0116_S03,3,tail,0,0,violate
22_E259,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,116,16AUG22_F01_P2_0116_G03,16AUG22_F01_P2_0116_S04,3,head,0,0,violate
22_E259,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,116,16AUG22_F01_P2_0116_G04,16AUG22_F01_P2_0116_S04,3,tail,0,0,violate
22_E260,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,222,16AUG22_F01_P2_0222_G01,16AUG22_F01_P2_0222_S01,3,tail,0,0,violate
22_E260,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,222,16AUG22_F01_P2_0222_G02,16AUG22_F01_P2_0222_S01,3,tail,0,0,violate
22_E261,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,302,16AUG22_F01_P2_0302_G01,16AUG22_F01_P2_0302_S01,3,tail,0,0,violate
22_E261,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,302,16AUG22_F01_P2_0302_G02,16AUG22_F01_P2_0302_S02,3,tail,0,0,violate
22_E262,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,417,16AUG22_F01_P2_0417_G01,16AUG22_F01_P2_0417_S01,3,head,0,0,violate
22_E262,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,417,16AUG22_F01_P2_0417_G02,16AUG22_F01_P2_0417_S02,3,head,0,0,violate
22_E262,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,417,16AUG22_F01_P2_0417_G03,16AUG22_F01_P2_0417_S02,3,tail,0,0,violate
22_E262,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,417,16AUG22_F01_P2_0417_G04,16AUG22_F01_P2_0417_S02,3,tail,0,0,violate
22_E262,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,417,16AUG22_F01_P2_0417_G05,16AUG22_F01_P2_0417_S03,3,tail,0,0,violate
22_E263,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,447,16AUG22_F01_P2_0447_G01,16AUG22_F01_P2_0447_S01,3,head,0,0,violate
22_E263,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,447,16AUG22_F01_P2_0447_G02,16AUG22_F01_P2_0447_S01,3,tail,0,0,violate
22_E263,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,447,16AUG22_F01_P2_0447_G03,16AUG22_F01_P2_0447_S01,3,tail,0,0,violate
22_E263,16-Aug-22,16AUG22_F01,16AUG22_F01_P2,451,447,16AUG22_F01_P2_0447_G04,16AUG22_F01_P2_0447_S04,3,tail,0,0,violate
22_E264,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,21,16AUG22_F01_P3_0021_G01,16AUG22_F01_P3_0021_S01,3,tail,0,0,violate
22_E264,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,21,16AUG22_F01_P3_0021_G03,16AUG22_F01_P3_0021_S02,3,tail,0,0,violate
22_E264,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,21,16AUG22_F01_P3_0021_G04,16AUG22_F01_P3_0021_S02,3,tail,0,0,violate
22_E264,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,21,16AUG22_F01_P3_0021_G05,16AUG22_F01_P3_0021_S03,3,head,0,0,violate
22_E265,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,115,16AUG22_F01_P3_0115_G01,16AUG22_F01_P3_0115_S01,3,tail,0,0,violate
22_E265,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,115,16AUG22_F01_P3_0115_G02,16AUG22_F01_P3_0115_S02,2,tail,0,0,violate
22_E265,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,115,16AUG22_F01_P3_0115_G03,16AUG22_F01_P3_0115_S04,3,tail,0,0,violate
22_E266,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,232,16AUG22_F01_P3_0232_G01,16AUG22_F01_P3_0232_S01,3,tail,0,0,violate
22_E266,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,232,16AUG22_F01_P3_0232_G02,16AUG22_F01_P3_0232_S02,1,head,0,0,violate
22_E266,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,232,16AUG22_F01_P3_0232_G03,16AUG22_F01_P3_0232_S08,3,tail,0,0,violate
22_E267,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,322,16AUG22_F01_P3_0322_G01,16AUG22_F01_P3_0322_S01,3,head,0,0,violate
22_E267,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,322,16AUG22_F01_P3_0322_G02,16AUG22_F01_P3_0322_S02,3,tail,0,0,violate
22_E267,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,322,16AUG22_F01_P3_0322_G03,16AUG22_F01_P3_0322_S02,3,tail,0,0,violate
22_E267,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,322,16AUG22_F01_P3_0322_G04,16AUG22_F01_P3_0322_S03,3,tail,0,0,violate
22_E268,16-Aug-22,16AUG22_F01,16AUG22_F01_P3,451,420,16AUG22_F01_P3_0420_G02,16AUG22_F01_P3_0420_S02,3,tail,0,0,violate
22_E269,16-Aug-22,16AUG22_F01,16AUG22_F01_P4,29,13,16AUG22_F01_P4_0013_G01,16AUG22_F01_P4_0013_S01,3,head,0,0,violate
22_E269,16-Aug-22,16AUG22_F01,16AUG22_F01_P4,29,13,16AUG22_F01_P4_0013_G02,16AUG22_F01_P4_0013_S02,3,head,0,0,violate
22_E269,16-Aug-22,16AUG22_F01,16AUG22_F01_P4,29,13,16AUG22_F01_P4_0013_G04,16AUG22_F01_P4_0013_S04,1,tail,0,0,violate
22_E270,16-Aug-22,16AUG22_F01,16AUG22_F01_P4,29,27,16AUG22_F01_P4_0027_G01,16AUG22_F01_P4_0027_S03,3,tail,0,0,violate
22_E270,16-Aug-22,16AUG22_F01,16AUG22_F01_P4,29,27,16AUG22_F01_P4_0027_G02,16AUG22_F01_P4_0027_S04,3,head,0,0,violate
22_E270,16-Aug-22,16AUG22_F01,16AUG22_F01_P4,29,27,16AUG22_F01_P4_0027_G03,16AUG22_F01_P4_0027_S04,3,tail,0,0,violate
22_E271,16-Aug-22,16AUG22_F02,16AUG22_F02_P1,451,5,16AUG22_F02_P1_0005_G01,16AUG22_F02_P1_0005_S01,3,tail,0,0,violate
22_E272,16-Aug-22,16AUG22_F02,16AUG22_F02_P1,451,38,16AUG22_F02_P1_0038_G01,16AUG22_F02_P1_0038_S01,3,tail,0,0,violate
22_E272,16-Aug-22,16AUG22_F02,16AUG22_F02_P1,451,38,16AUG22_F02_P1_0038_G02,16AUG22_F02_P1_0038_S03,3,tail,0,0,violate
22_E273,16-Aug-22,16AUG22_F02,16AUG22_F02_P1,451,128,16AUG22_F02_P1_0128_G01,16AUG22_F02_P1_0128_S01,3,tail,0,0,violate
22_E273,16-Aug-22,16AUG22_F02,16AUG22_F02_P1,451,128,16AUG22_F02_P1_0128_G02,16AUG22_F02_P1_0128_S01,3,tail,0,0,violate
22_E273,16-Aug-22,16AUG22_F02,16AUG22_F02_P1,451,128,16AUG22_F02_P1_0128_G03,16AUG22_F02_P1_0128_S02,3,tail,0,0,violate
22_E274,16-Aug-22,16AUG22_F02,16AUG22_F02_P1,451,220,16AUG22_F02_P1_0220_G01,16AUG22_F02_P1_0220_S01,3,tail,0,0,violate
22_E274,16-Aug-22,16AUG22_F02,16AUG22_F02_P1,451,220,16AUG22_F02_P1_0220_G02,16AUG22_F02_P1_0220_S01,3,tail,0,0,violate
22_E274,16-Aug-22,16AUG22_F02,16AUG22_F02_P1,451,220,16AUG22_F02_P1_0220_G03,16AUG22_F02_P1_0220_S02,3,tail,0,0,violate
22_E275,16-Aug-22,16AUG22_F02,16AUG22_F02_P1,451,340,16AUG22_F02_P1_0340_G01,16AUG22_F02_P1_0340_S01,3,tail,0,0,violate
22_E275,16-Aug-22,16AUG22_F02,16AUG22_F02_P1,451,340,16AUG22_F02_P1_0340_G02,16AUG22_F02_P1_0340_S02,3,tail,0,0,violate
22_E276,16-Aug-22,16AUG22_F02,16AUG22_F02_P1,451,409,16AUG22_F02_P1_0409_G02,16AUG22_F02_P1_0409_S01,3,tail,0,0,violate
22_E277,16-Aug-22,16AUG22_F02,16AUG22_F02_P2,451,21,16AUG22_F02_P2_0021_G01,16AUG22_F02_P2_0021_S01,3,tail,0,0,violate
22_E277,16-Aug-22,16AUG22_F02,16AUG22_F02_P2,451,21,16AUG22_F02_P2_0021_G04,16AUG22_F02_P2_0021_S02,3,head,0,0,violate
22_E277,16-Aug-22,16AUG22_F02,16AUG22_F02_P2,451,21,16AUG22_F02_P2_0021_G05,16AUG22_F02_P2_0021_S02,3,tail,0,0,violate
22_E278,16-Aug-22,16AUG22_F02,16AUG22_F02_P2,451,57,16AUG22_F02_P2_0057_G01,16AUG22_F02_P2_0057_S01,3,head,0,0,violate
22_E278,16-Aug-22,16AUG22_F02,16AUG22_F02_P2,451,57,16AUG22_F02_P2_0057_G02,16AUG22_F02_P2_0057_S02,3,tail,0,0,violate
22_E278,16-Aug-22,16AUG22_F02,16AUG22_F02_P2,451,57,16AUG22_F02_P2_0057_G03,16AUG22_F02_P2_0057_S03,3,head,0,0,violate
22_E278,16-Aug-22,16AUG22_F02,16AUG22_F02_P2,451,57,16AUG22_F02_P2_0057_G04,16AUG22_F02_P2_0057_S03,3,tail,0,0,violate
22_E278,16-Aug-22,16AUG22_F02,16AUG22_F02_P2,451,57,16AUG22_F02_P2_0057_G05,16AUG22_F02_P2_0057_S03,3,head,0,0,violate
22_E279,16-Aug-22,16AUG22_F02,16AUG22_F02_P2,451,152,16AUG22_F02_P2_0152_G01,16AUG22_F02_P2_0152_S02,3,head,0,0,violate
22_E279,16-Aug-22,16AUG22_F02,16AUG22_F02_P2,451,152,16AUG22_F02_P2_0152_G02,16AUG22_F02_P2_0152_S02,3,tail,0,0,violate
22_E280,16-Aug-22,16AUG22_F02,16AUG22_F02_P2,451,339,16AUG22_F02_P2_0339_G01,16AUG22_F02_P2_0339_S01,3,tail,0,0,violate
22_E281,16-Aug-22,16AUG22_F02,16AUG22_F02_P2,451,440,16AUG22_F02_P2_0440_G01,16AUG22_F02_P2_0440_S01,3,tail,0,0,violate
22_E281,16-Aug-22,16AUG22_F02,16AUG22_F02_P2,451,440,16AUG22_F02_P2_0440_G02,16AUG22_F02_P2_0440_S02,3,head,0,0,violate
22_E282,16-Aug-22,16AUG22_F02,16AUG22_F02_P3,451,31,16AUG22_F02_P3_0031_G01,16AUG22_F02_P3_0031_S01,3,tail,0,0,violate
22_E284,16-Aug-22,16AUG22_F02,16AUG22_F02_P3,451,249,16AUG22_F02_P3_0249_G01,16AUG22_F02_P3_0249_S01,3,head,0,0,violate
22_E284,16-Aug-22,16AUG22_F02,16AUG22_F02_P3,451,249,16AUG22_F02_P3_0249_G03,16AUG22_F02_P3_0249_S02,3,tail,0,0,violate
22_E285,16-Aug-22,16AUG22_F02,16AUG22_F02_P3,451,321,16AUG22_F02_P3_0321_G01,16AUG22_F02_P3_0321_S01,3,tail,0,0,violate
22_E285,16-Aug-22,16AUG22_F02,16AUG22_F02_P3,451,321,16AUG22_F02_P3_0321_G02,16AUG22_F02_P3_0321_S02,3,tail,0,0,violate
22_E285,16-Aug-22,16AUG22_F02,16AUG22_F02_P3,451,321,16AUG22_F02_P3_0321_G03,16AUG22_F02_P3_0321_S03,3,head,0,0,violate
22_E285,16-Aug-22,16AUG22_F02,16AUG22_F02_P3,451,321,16AUG22_F02_P3_0321_G04,16AUG22_F02_P3_0321_S03,2,head,0,0,violate
22_E286,16-Aug-22,16AUG22_F02,16AUG22_F02_P4,29,14,16AUG22_F02_P4_0014_G01,16AUG22_F02_P4_0014_S01,3,tail,0,0,violate
22_E286,16-Aug-22,16AUG22_F02,16AUG22_F02_P4,29,14,16AUG22_F02_P4_0014_G02,16AUG22_F02_P4_0014_S02,3,head,0,0,violate
22_E286,16-Aug-22,16AUG22_F02,16AUG22_F02_P4,29,14,16AUG22_F02_P4_0014_G03,16AUG22_F02_P4_0014_S02,3,head,0,0,violate
22_E287,16-Aug-22,16AUG22_F03,16AUG22_F03_P1,451,139,16AUG22_F03_P1_0139_G01,16AUG22_F03_P1_0139_S01,3,tail,0,0,violate
22_E287,16-Aug-22,16AUG22_F03,16AUG22_F03_P1,451,139,16AUG22_F03_P1_0139_G02,16AUG22_F03_P1_0139_S02,3,head,0,0,violate
22_E288,16-Aug-22,16AUG22_F03,16AUG22_F03_P1,451,211,16AUG22_F03_P1_0211_G01,16AUG22_F03_P1_0211_S01,3,head,0,0,violate
22_E288,16-Aug-22,16AUG22_F03,16AUG22_F03_P1,451,211,16AUG22_F03_P1_0211_G02,16AUG22_F03_P1_0211_S01,3,tail,0,0,violate
22_E288,16-Aug-22,16AUG22_F03,16AUG22_F03_P1,451,211,16AUG22_F03_P1_0211_G03,16AUG22_F03_P1_0211_S01,3,head,0,0,violate
22_E289,16-Aug-22,16AUG22_F03,16AUG22_F03_P1,451,248,16AUG22_F03_P1_0248_G01,16AUG22_F03_P1_0248_S01,3,tail,0,0,violate
22_E289,16-Aug-22,16AUG22_F03,16AUG22_F03_P1,451,248,16AUG22_F03_P1_0248_G02,16AUG22_F03_P1_0248_S01,3,tail,0,0,violate
22_E289,16-Aug-22,16AUG22_F03,16AUG22_F03_P1,451,248,16AUG22_F03_P1_0248_G03,16AUG22_F03_P1_0248_S01,3,tail,0,0,violate
22_E289,16-Aug-22,16AUG22_F03,16AUG22_F03_P1,451,248,16AUG22_F03_P1_0248_G04,16AUG22_F03_P1_0248_S02,2,tail,0,0,violate
22_E290,16-Aug-22,16AUG22_F03,16AUG22_F03_P1,451,438,16AUG22_F03_P1_0438_G01,16AUG22_F03_P1_0438_S01,3,tail,0,0,violate
22_E291,16-Aug-22,16AUG22_F03,16AUG22_F03_P2,429,36,16AUG22_F03_P2_0036_G01,16AUG22_F03_P2_0036_S01,3,head,0,0,violate
22_E291,16-Aug-22,16AUG22_F03,16AUG22_F03_P2,429,36,16AUG22_F03_P2_0036_G02,16AUG22_F03_P2_0036_S01,3,tail,0,0,violate
22_E292,16-Aug-22,16AUG22_F03,16AUG22_F03_P2,429,107,16AUG22_F03_P2_0107_G01,16AUG22_F03_P2_0107_S01,3,head,0,0,violate
22_E292,16-Aug-22,16AUG22_F03,16AUG22_F03_P2,429,107,16AUG22_F03_P2_0107_G02,16AUG22_F03_P2_0107_S01,3,head,0,0,violate
22_E293,16-Aug-22,16AUG22_F03,16AUG22_F03_P2,429,330,16AUG22_F03_P2_0330_G01,16AUG22_F03_P2_0330_S01,3,head,1,1,violate
22_E293,16-Aug-22,16AUG22_F03,16AUG22_F03_P2,429,330,16AUG22_F03_P2_0330_G02,16AUG22_F03_P2_0330_S01,3,tail,0,0,violate
22_E294,16-Aug-22,16AUG22_F04,16AUG22_F04_P1,451,12,16AUG22_F04_P1_0012_G01,16AUG22_F04_P1_0012_S01,3,head,0,0,violate
22_E294,16-Aug-22,16AUG22_F04,16AUG22_F04_P1,451,12,16AUG22_F04_P1_0012_G04,16AUG22_F04_P1_0012_S02,3,head,0,0,violate
22_E295,16-Aug-22,16AUG22_F04,16AUG22_F04_P1,451,111,16AUG22_F04_P1_0111_G01,16AUG22_F04_P1_0111_S01,3,head,0,0,violate
22_E295,16-Aug-22,16AUG22_F04,16AUG22_F04_P1,451,111,16AUG22_F04_P1_0111_G02,16AUG22_F04_P1_0111_S02,3,head,0,0,violate
22_E295,16-Aug-22,16AUG22_F04,16AUG22_F04_P1,451,111,16AUG22_F04_P1_0111_G03,16AUG22_F04_P1_0111_S02,3,tail,0,0,violate
22_E296,16-Aug-22,16AUG22_F04,16AUG22_F04_P1,451,225,16AUG22_F04_P1_0225_G01,16AUG22_F04_P1_0225_S01,3,head,0,0,violate
22_E296,16-Aug-22,16AUG22_F04,16AUG22_F04_P1,451,225,16AUG22_F04_P1_0225_G02,16AUG22_F04_P1_0225_S01,3,tail,0,0,violate
22_E296,16-Aug-22,16AUG22_F04,16AUG22_F04_P1,451,225,16AUG22_F04_P1_0225_G03,16AUG22_F04_P1_0225_S01,3,tail,0,0,violate
22_E296,16-Aug-22,16AUG22_F04,16AUG22_F04_P1,451,225,16AUG22_F04_P1_0225_G04,16AUG22_F04_P1_0225_S02,3,tail,0,0,violate
